"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-icon href","text-ellipsis","he-lazy-image src","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-gungoren-merkez-kiralik/daire/164572-33","17","34.000","07-03-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","1. Kat","Güngören Merkez Mah. Kiralık Daire","İstanbul / Güngören / Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/trakya-toprak-gayrimenkul-164572","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Trakya Toprak Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-umraniye-istiklal-kiralik/daire/86454-1676","34","32.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","Bahçe Katı","Albayrak'tan Ümraniye Çarşıda Temiz Full Eşyalı Geniş 2+1","İstanbul / Ümraniye / İstiklal Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/albayrak-emlak-insaat-86454","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Albayrak Emlak İnşaat",""
"https://www.hepsiemlak.com/istanbul-tuzla-mescit-kiralik/daire/159866-339","35","29.000","07-03-2026","Kiralık Daire","2 +
                          1","110 m²","11
                        Yaşında","5. Kat","Tuzla Fiyaka 3 2+1 Net 95 M2 Kiralık Daire Havuzlu Güvenlikli","İstanbul / Tuzla / Mescit Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-baglarbasi-kiralik/daire/166859-15","16","29.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","2. Kat","Maltepe İnönü Caddesine Paralel Ara Kat 2+1 Kiralık Daire","İstanbul / Maltepe / Bağlarbaşı Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/156506-135","20","40.000","02-03-2026","Kiralık Daire","2 +
                          1","115 m²","5
                        Yaşında","2. Kat","Marmara Mah.Yeşilyurt Cad Kiralık Geniş Site İçi 2+1","İstanbul / Beylikdüzü / Kavaklı Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-mustafa-kemal-pasa-kiralik/daire/163396-78","23","32.500","02-03-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","2. Kat","Mustafa Kemalpaşa Da Kiralık 2+1 Daire Cuma Pazarı Yanı","İstanbul / Avcılar / Mustafa Kemal Paşa Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/123658-31","18","22.000","05-03-2026","Kiralık Daire","Stüdyo","51 m²","6
                        Yaşında","1. Kat","Elit Grand Palas'da Full Eşyalı 1+0 Kiralık Daire","İstanbul / Pendik / Yenişehir Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/134330-607","39","50.000","05-03-2026","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","1. Kat","Şişli Meydanda Önü Açık Tadilatlı1,Kat 3+1 Bahçeli Daire","İstanbul / Şişli / Merkez Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/166693-43","33","32.000","28-02-2026","Kiralık Daire","3 +
                          1","98 m²","11
                        Yaşında","2. Kat","Positiveden Metroya 10dk 2.Katta Balkonlu Çok Geniş 3+1 98m2","İstanbul / Maltepe / Zümrütevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/35277-11374","60","16.000","27-02-2026","Kiralık Daire","1 +
                          1","70 m²","40
                        Yaşında","2. Kat","Evsen İnşaat'tan | 338 | Merhaba Caddesinde | 1+1 | 2. Kat | 70 M² | Çift Cephe","İstanbul / Fatih / Koca Mustafapaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/evsen-insaat-ve-emlak-danismanligi-35277/nurgul-evsen-721765","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evsen İnşaat Ve Emlak Danışmanlığı","Nurgül
          Evsen"
"https://www.hepsiemlak.com/istanbul-maltepe-baglarbasi-kiralik/daire/26619-11916","30","34.000","06-03-2026","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","1. Kat","Ata'dan Maltepe Cemalbey Caddesinde 1.Kat Ön Köşe 2+1 Daire","İstanbul / Maltepe / Bağlarbaşı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-meclis-kiralik/daire/151097-82","27","25.000","27-02-2026","Kiralık Daire","2 +
                          1","80 m²","11
                        Yaşında","Çatı Katı","Asansörlü Çatı Katı Merkezde Kapalı Otoparklı Metroya Yakın","İstanbul / Sancaktepe / Meclis Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/145839-163","35","31.000","27-02-2026","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","2. Kat","Kağıthane Merkez Yakın Eşyalı Kiralık Daire","İstanbul / Kağıthane / Hamidiye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/el-es-gayrimenkul-145839","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","El Es Gayrimenkul","Abdullah
          Arli"
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/166914-11","35","41.500","26-02-2026","Kiralık Daire","2 +
                          1","85 m²","5
                        Yaşında","1. Kat","Güneyden Metroya 5 Dakika Yürüme 2+1.85m2 Yeni Daire","İstanbul / Maltepe / Zümrütevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/165920-22","16","45.000","01-03-2026","Kiralık Daire","3 +
                          1","135 m²","5
                        Yaşında","4. Kat","Alibeyköy Merkezde Full Lüx Eşyalı 3+1 Daire","İstanbul / Eyüpsultan / Karadolap Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/acat-gayrimenkul-165920/mehmet-acat-4630227","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Acat Gayrimenkul","Mehmet
          Acat"
"https://www.hepsiemlak.com/istanbul-umraniye-ataturk-kiralik/daire/163153-96","32","32.000","26-02-2026","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","4. Kat","Ümr Çarşı Ve Metrodibi 3+1 130 M2 4.Kat Balkonlu Daire","İstanbul / Ümraniye / Atatürk Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/136685-2758","38","35.500","26-02-2026","Kiralık Daire","3 +
                          1","100 m²","Sıfır Bina","3. Kat","Sultanbeylı Mımar Mah. Sıfır, Sıte İçınde Kıralık 3+1 Daıre","İstanbul / Sultanbeyli / Mimar Sinan Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-akarat-136685","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Akarat",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-istasyon-kiralik/daire/161438-112","22","45.000","06-03-2026","Kiralık Daire","3 +
                          2","160 m²","5
                        Yaşında","4. Kat","İstasyon Mah. 3+2 Kiralık 160m2 Dubleks Daire","İstanbul / Küçükçekmece / İstasyon Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/alpanlar-grup-gayrimenkul-161438","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alpanlar Grup Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-kiralik/daire/2687-7468","35","92.500","26-02-2026","Kiralık Daire","4 +
                          1","220 m²","31
                        Yaşında","2. Kat","Floryada Peradan Marmaray Ve Merkeze Yakın 4+1 Kiralık Daire","İstanbul / Bakırköy / Şenlikköy Mah.","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/2/0/0/7806c70a-fb00-43d7-9d88-593f47839ae8.jpg","https://www.hepsiemlak.com/emlak-ofisi/pera-gayrimenkul-danismanlik-2687","","Pera Gayrimenkul Danışmanlık",""
"https://www.hepsiemlak.com/istanbul-umraniye-camlik-kiralik/daire/166676-30","26","22.000","26-02-2026","Kiralık Daire","1 +
                          1","80 m²","21
                        Yaşında","5. Kat","Ümraniye Çamlık Mahallesinde 1+1 Teraslı Amerikan Mutfak Daire","İstanbul / Ümraniye / Çamlık Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/158189-84","30","38.000","06-03-2026","Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","Bahçe Katı","4.Levent Çeliktepe Full Eşyalı 2+1 Kiralık Daire,Levent Metro 7 Dk","İstanbul / Kağıthane / Çeliktepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-altunizade-kiralik/daire/166824-4","25","59.000","25-02-2026","Kiralık Daire","4 +
                          1","140 m²","21
                        Yaşında","Giriş Katı","Acıbadem Hast. Yan Sokağında 4+1 Ter Dubleks Daire","İstanbul / Üsküdar / Altunizade Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-akevler-kiralik/daire/163465-68","32","20.000","02-03-2026","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","19. Kat","Almina Tower""da Eşyalı 1+1 Rezidance","İstanbul / Esenyurt / Akevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-merkez-kiralik/daire/128966-45","26","21.000","23-02-2026","Kiralık Daire","2 +
                          1","70 m²","15
                        Yaşında","Kot 1","Çekmeköy Merkez Mahallesinde Kiralık 2+1 Daire","İstanbul / Çekmeköy / Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/166653-27","27","29.500","25-02-2026","Kiralık Daire","2 +
                          1","100 m²","21
                        Yaşında","2. Kat","G.O.Paşa Yaşam Merkezine Yakın 100 M2 2+1 2.Kat Hikmet Usta Dan","İstanbul / Gaziosmanpaşa / Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-yavuzturk-kiralik/daire/131612-2291","60","29.000","08-03-2026","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","3. Kat","Üsküdar Yavuztürk Mah 3+1 Arakat Kombili","İstanbul / Üsküdar / Yavuztürk Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/deniz-emlak-131612","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Deniz Emlak",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-soganli-kiralik/daire/60890-939","21","25.000","07-03-2026","Kiralık Daire","3 +
                          1","95 m²","31
                        Yaşında","Giriş Katı","Soğanlıda Kiralık 3+1 Giriş Kat Daire","İstanbul / Bahçelievler / Soğanlı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-yayla-kiralik/daire/136790-74","15","47.000","06-03-2026","Kiralık Daire","2 +
                          1","65 m²","6
                        Yaşında","2. Kat","Şişli Feriköy'de Full Eşyalı Kiralık Daire","İstanbul / Şişli / Yayla Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kaptan-pasa-kiralik/daire/165520-136","24","43.000","23-02-2026","Kiralık Daire","1 +
                          1","85 m²","26
                        Yaşında","4. Kat","Dr.Cemil Taşçıoğlu Şehir Hastanesine Komşu","İstanbul / Şişli / Kaptan Paşa Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-3-165520","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Remax Mujde 3",""
"https://www.hepsiemlak.com/istanbul-sultangazi-75-yil-kiralik/daire/166639-325","26","23.000","25-02-2026","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","Bahçe Katı","Bin Yapıdan 75. Yıl Mahallesinde Kiralık Bahçe Katı","İstanbul / Sultangazi / 75. Yıl Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/bin-yapi-gayrimenkul-166639","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bin Yapı Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/149519-13","18","27.000","26-02-2026","Kiralık Daire","2 +
                          1","90 m²","21
                        Yaşında","1. Kat","║kaçmazdan║belediye'ye 150 Metre 2+1 90 M2 1. Kat Kiralık Daire","İstanbul / Gaziosmanpaşa / Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/109280-45","33","39.000","18-02-2026","Kiralık Daire","4 +
                          1","160 m²","31
                        Yaşında","4. Kat","İdealtepe'de 4+1 160 M2 Dubleks Kiralık Daire","İstanbul / Maltepe / İdealtepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-guvercintepe-kiralik/daire/166606-4","54","21.000","06-03-2026","Kiralık Daire","2 +
                          1","88 m²","6
                        Yaşında","Giriş Katı","Güvercintepe Mahallesi Kiralık 2+1 Daire","İstanbul / Başakşehir / Güvercintepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/ecem-emlak-gayrimenkul-166606","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ecem Emlak Gayrımenkul",""
"https://www.hepsiemlak.com/istanbul-sultangazi-gazi-kiralik/daire/162782-11","20","16.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","Zemin","As Yapı Gayrimenkul'den Gazi Mah Kış Bahçeli Kiralık Daire","İstanbul / Sultangazi / Gazi Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-yavuz-selim-kiralik/daire/161243-55","28","29.000","16-02-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","3. Kat","Sıfır Özel Yapım Evebeyn Banyolu Asansörlü Gölet Yani Lüks Daire","İstanbul / Sultanbeyli / Yavuz Selim Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-esatpasa-kiralik/daire/148896-142","35","25.000","07-03-2026","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","Bahçe Katı","Esatpaşa Merkezi Konumda Kiralık 2+1 Bekâra & Aileye Uygun","İstanbul / Ataşehir / Esatpaşa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/151161-174","26","50.000","01-03-2026","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","3. Kat","Mecidiyeköy Yeni Avrupa Konutları Yakını 130 M2 3+1 Asansörlü","İstanbul / Şişli / Gülbahar Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenler-fevzi-cakmak-kiralik/daire/130307-1103","32","30.000","18-02-2026","Kiralık Daire","2 +
                          1","95 m²","21
                        Yaşında","5. Kat","2002 Yapımı Önü Açık Manzaralı 5.Kat 2+1 95 M² Kiralık█yapısat█","İstanbul / Esenler / Fevzi Çakmak Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sile-sahilkoy-kiralik/daire/148566-626","28","20.000","22-02-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","Bahçe Katı","Re/max Anka Güvencesiyle 1+1 Kiralık Daire","İstanbul / Şile / Sahilköy Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-anka-gayrimenkul-148566","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Anka Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-uskudar-selami-ali-kiralik/daire/130658-494","24","60.000","05-03-2026","Kiralık Daire","3 +
                          1","150 m²","26
                        Yaşında","En Üst Kat","Bağlarbaşı'nda 3+1, 140m², Kültür Merkezi Yanı Kiralık,Cadde'de","İstanbul / Üsküdar / Selami Ali Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/kent-istanbul-grup-gayrimenkul-130658/metin-can-beylik-3349797","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kent İstanbul Grup Gayrimenkul","Metin Can
          Beylik"
"https://www.hepsiemlak.com/istanbul-silivri-alibey-kiralik/daire/139888-271","19","25.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","1. Kat","Silivri Alibey Mah'de İyi Konumda Kiralık 2+1 Ferah Daire","İstanbul / Silivri / Alibey Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
