"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/162634-188","20","24.750","05-03-2026","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","Bahçe Katı","Pex Vera Tuzla Aydınlı Toki 2. Etap 1.Kısım 3+1 Kiralık Daire","İstanbul / Tuzla / Aydınlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-pex-vera-162634","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Realty Pex Vera","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-pendik-yayalar-kiralik/daire/144355-893","18","34.000","20-02-2026","Kiralık Daire","3 +
                          1","105 m²","6
                        Yaşında","3. Kat","Pendik Yayalar Mah. Finia Paşapark 3+1 Kiralık Daire","İstanbul / Pendik / Yayalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/task-yasam-gayrimenkul-144355/mehmet-cin-4366602","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Task Yaşam Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mehmet
          Cin"
"https://www.hepsiemlak.com/istanbul-pendik-cinardere-kiralik/daire/155606-212","27","25.000","02-01-2026","Kiralık Daire","2 +
                          1","100 m²","26
                        Yaşında","2. Kat","Pendik Çınardere Mah. Pendik Metronun Dibinde 2+1 Kiralik Daire","İstanbul / Pendik / Çınardere Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-mehmet-akif-ersoy-kiralik/daire/95585-4725","19","30.000","06-02-2026","Kiralık Daire","1 +
                          1","65 m²","6
                        Yaşında","3. Kat","Para'dn Full Yeni Eşyali Kağıthanede 1+1 Daire","İstanbul / Kağıthane / Mehmet Akif Ersoy Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Engin
          Yılmaztürk"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/24435-4112","19","40.000","09-01-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","1. Kat","Kağıthane Kiralık Daire 1+1 Seyrantepe Ab-I Hayat Evleri","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-invest-24435","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Invest","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/0-44611406","2","38.000","04-02-2026","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","6. Kat","Beylikdüzü Barış Mahallesi Yeşilisevenler Sitesi 3+1 Sahibinden Kiralık Daire","İstanbul / Beylikdüzü / Barış Mah.","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/34800-2319","8","20.000","23-02-2026","Kiralık Daire","1 +
                          1","65 m²","12
                        Yaşında","Kot 1","Yeni Asır Emlak'dan 1+1 Kombili Temiz Daire","İstanbul / Şişli / Eskişehir Mah.","","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/residence/40658-22126","17","46.000","06-02-2026","Kiralık Residence","2 +
                          1","116 m²","5
                        Yaşında","8. Kat","Remax Oluşum'dan G Tower Residence 2+1 Ankastreli Kiralık","İstanbul / Bağcılar / Bağlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/4/0/d0deaf43-fa41-404b-a2d5-41bd8a0406b6.png","Remax Oluşum","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/109630-890","20","20.500","22-01-2026","Kiralık Daire","1 +
                          1","80 m²","21
                        Yaşında","2. Kat","Festa'dan Ulaşım 1dk Ayrı Mutfak 80m2 1+1 Kiralık Daire","İstanbul / Kağıthane / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/festa-gayrimenkul-insaat-109630","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Festa Gayrimenkul & İnşaat","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/138067-225","32","18.000","26-12-2025","Kiralık Daire","1 +
                          1","70 m²","20
                        Yaşında","1. Kat","Metroya 5 Dakika Masrafsız Kiralık 1+1 Daire","İstanbul / Kağıthane / Ortabayır Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/162131-12","18","12.000","08-02-2026","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","2. Kat","Enc Den Mimarsinan Mahallesinde Kiralık 3+1 Sobalı Daire","İstanbul / Sultanbeyli / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-yenibosna-merkez-kiralik/residence/8525-57162","23","60.000","03-02-2026","Kiralık Residence","2 +
                          1","135 m²","6
                        Yaşında","5. Kat","Prime İstanbul Kiralık 2+1 Eşyalı 2 Banyo Basın Express Cephe","İstanbul / Bahçelievler / Yenibosna Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sinan
          Çizmeci"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/137813-506","5","30.000","22-01-2026","Kiralık Daire","3 +
                          1","120 m²","20
                        Yaşında","4. Kat","Kağıthane Eşyalı Kiralık Daire Bekara Yabancı Ya Uygun","İstanbul / Kağıthane / Harmantepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-fatih-ayvansaray-kiralik/daire/128957-444","8","22.000","30-01-2026","Kiralık Daire","Stüdyo","25 m²","25
                        Yaşında","3. Kat","Balat Merkezde 1+0, Eşyalı,Tüm Faturalar Dahil","İstanbul / Fatih / Ayvansaray Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/daire/33012-6526","12","26.500","19-02-2026","Kiralık Daire","2 +
                          1","70 m²","6
                        Yaşında","Kot 2","Şişli Esentepe 2+1 70m2 Metro.Metrobüs 10dk'akdere Emlak","İstanbul / Şişli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/akdere-emlak-33012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akdere Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-burhaniye-kiralik/daire/3351-1926","21","65.000","15-01-2026","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","Yüksek Giriş","Anka'dan Burhaniye Mahallesinde Modern Binada Lüks 2+1 Daire","İstanbul / Üsküdar / Burhaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/anka-birlesik-emlakcilar-3351","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Anka Birleşik Emlakçılar","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/2954-1843","7","15.000","19-12-2025","Kiralık Daire","1 +
                          1","65 m²","20
                        Yaşında","21 ve üzeri","İnnoviya 3 Sitesin`de 1+1 Kiralık Daire","İstanbul / Esenyurt / Yeşilkent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-pasabahce-kiralik/daire/45780-675","11","30.000","11-01-2026","Kiralık Daire","3 +
                          1","100 m²","40
                        Yaşında","1. Kat","Paşabahce Merkezde, Caddeye Çok Yakın, 3+1","İstanbul / Beykoz / Paşabahçe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-tasdelen-kiralik/daire/3995-27146","40","33.500","07-02-2026","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","8. Kat","Taşdelen Pool Towers Sitesinde Eşyalı 1+1 Kapalı Balkonlu Daire","İstanbul / Çekmeköy / Taşdelen Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-maltepe-altintepe-kiralik/daire/3447-21961","60","36.750","18-02-2026","Kiralık Daire","2 +
                          1","105 m²","30
                        Yaşında","1. Kat","Direct'ten Bağdat Cd. Komşu, Arakat, Balkonlu, Ön Cephe Daire","İstanbul / Maltepe / Altıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Direct Realty","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/residence/23180-5941","15","60.000","23-02-2026","Kiralık Residence","2 +
                          1","146 m²","Sıfır Bina","2. Kat","Ramada Rezidans Ta Lüks, Sıfır, 146 M2 Kiralık 2+1 Daire","İstanbul / Esenyurt / Güzelyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-investment-real-estate-23180/derya-sezgin-2923402","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Vizyon İnvestment Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Derya
          Sezgin"
"https://www.hepsiemlak.com/istanbul-eyupsultan-guzeltepe-kiralik/daire/0-45842076","16","25.000","31-12-2025","Kiralık Daire","3 +
                          1","135 m²","40
                        Yaşında","Kot 2","Alibeyköy Metro-Tramvay Yakını Kombi Ve Doğalgaz Sobalı","İstanbul / Eyüpsultan / Güzeltepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-yavuzturk-kiralik/daire/132571-6","32","25.000","31-12-2025","Kiralık Daire","3 +
                          1","135 m²","26
                        Yaşında","1. Kat","Üsküdar Yavuztürk Mahallesi Pazar Sokakta Kiralık 3+1 Daire","İstanbul / Üsküdar / Yavuztürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sultangazi-ismetpasa-kiralik/daire/148952-251","32","27.000","16-01-2026","Kiralık Daire","2 +
                          1","100 m²","23
                        Yaşında","3. Kat","Çetin İnş. İ.Paşa Mah'de Kiralık 2+1 100m 3.Kat Tramvaya Cephe","İstanbul / Sultangazi / İsmetpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-ataturk-kiralik/daire/0-45830513","16","20.000","29-12-2025","Kiralık Daire","2 +
                          1","85 m²","12
                        Yaşında","Yüksek Giriş","Kiralık 2+1 Ters Dublex","İstanbul / Sancaktepe / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/142634-333","20","25.000","25-02-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","Bahçe Katı","Beylikdüzü Kavakpınar Merkez'de 2+1 Düz Giriş Kapalı Mutfak Temiz Daire Kiralık","İstanbul / Beylikdüzü / Kavaklı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/villa/164835-12","35","1.250.000","30-12-2025","Kiralık Villa","8 +
                          2","800 m²","11
                        Yaşında","Bahçe Katı","Sinan Tekin'den Acarkent De Komple Yenilenmiş Mükemmel Villa","İstanbul / Beykoz / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/best-group-gayrimenkul-164835/sinan-tekin-4598816","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Best Group Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sinan
          Tekin"
"https://www.hepsiemlak.com/istanbul-beykoz-ortacesme-kiralik/daire/0-45822174","18","34.000","05-03-2026","Kiralık Daire","2 +
                          1","120 m²","20
                        Yaşında","3. Kat","Sahibinden 3 Kat Kiralık Temiz Ev","İstanbul / Beykoz / Ortaçeşme Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/0-45788647","19","22.000","21-12-2025","Kiralık Daire","3 +
                          1","165 m²","15
                        Yaşında","Zemin","Sahibinden Kiralık Daire","İstanbul / Esenyurt / Yeşilkent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-dereagzi-kiralik/villa/84725-1170","32","175.000","15-12-2025","Kiralık Villa","6 +
                          2","600 m²","Sıfır Bina","","Müstakil Havuzlu Geniş Bahçeli Güvenlikli Sitede Kiralık Villa","İstanbul / Beylikdüzü / Dereağzı Mah.","https://www.hepsiemlak.com/emlak-ofisi/urartu-gayrimenkul-84725","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/7/4/8/0/daa76392-b1fa-4651-9449-c68eda5d4ea9.jpg","Urartu Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/bina/0-45757267","26","250.000","24-12-2025","Kiralık Bina","4 +
                          0","250 m²","20
                        Yaşında","","Beşiktaş Akatlar’da Kiralık Bahçeli 4.Katlı Komple Kiralık Bina","İstanbul / Beşiktaş / Akat Mah.","","","","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-pinartepe-kiralik/daire/160819-21","25","37.500","05-01-2026","Kiralık Daire","3 +
                          1","168 m²","6
                        Yaşında","3. Kat","B Çekmecede Pınartepe'de Kiralık 3 + 1","İstanbul / Büyükçekmece / Pınartepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tombas-gayrimenkul-160819","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/8/0/6/1/2f19efba-ab65-45d7-a0b7-7cb9f1311d19.jpg","Tombaş Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-altinsehir-kiralik/daire/160103-30","35","32.000","11-12-2025","Kiralık Daire","3 +
                          2","190 m²","2
                        Yaşında","3. Kat","Özbu Emlak Gayrimenkulden Altınşehir Mah 3+2 Yabancıya Uygun","İstanbul / Başakşehir / Altınşehir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-basaksehir-kiralik/daire/0-45728178","34","34.000","30-12-2025","Kiralık Daire","2 +
                          1","60 m²","1
                        Yaşında","Bahçe Katı","Özel Teraslı Mavera Rezidansta 1+1 Kiralık Sıfır Daire","İstanbul / Başakşehir / Başakşehir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-tokatkoy-kiralik/daire/0-45714103","15","23.000","25-12-2025","Kiralık Daire","2 +
                          1","110 m²","25
                        Yaşında","2. Kat","Tokatköy Mahallesi’nde Çift Balkonlu Dua Manzaralı İkinci Katta 2 + 1 Temiz Daire","İstanbul / Beykoz / Tokatköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bayrampasa-yenidogan-kiralik/daire/0-45712276","20","23.000","10-12-2025","Kiralık Daire","1 +
                          1","55 m²","25
                        Yaşında","6. Kat","Sahibinden Kiralık Belediye Karşısında Ofis","İstanbul / Bayrampaşa / Yenidoğan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-karaagac-kiralik/villa/8773-2505","34","190.000","25-02-2026","Kiralık Villa","5 +
                          2","580 m²","Sıfır Bina","Bahçe Katı","Büyük Çekmece Karaağaç Bölgesinde Kiralik 5+2 Villa","İstanbul / Büyükçekmece / Karaağaç Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/8699-1370","34","70.000","02-03-2026","Kiralık Daire","3 +
                          1","110 m²","31
                        Yaşında","4. Kat","Nişantaşı Vali Konağı'nda 3 + 1 Kiralık Daire","İstanbul / Şişli / Teşvikiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-mimar-sinan-kiralik/daire/0-45670992","23","26.000","15-12-2025","Kiralık Daire","2 +
                          1","95 m²","15
                        Yaşında","10. Kat","Sahibinden Kiralık 95 M2 Site İçi Daire","İstanbul / Tuzla / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-adalar-nizam-kiralik/daire/26825-1103","56","85.000","02-03-2026","Kiralık Daire","4 +
                          1","150 m²","35
                        Yaşında","2. Kat","Büyükada’da Kiralık Yazkış Şahane Deniz Manzaralı 4+1 Merkeze Ve İskeleye Çok Yakın  Yalı Dairesi","İstanbul / Adalar / Nizam Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/0-45566958","15","35.000","06-03-2026","Kiralık Daire","2 +
                          1","130 m²","Sıfır Bina","1. Kat","Tahtakale Altınşehir De Sahibinden","İstanbul / Avcılar / Tahtakale Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-istinye-kiralik/daire/153061-35","30","43.500","02-03-2026","Kiralık Daire","3 +
                          10","120 m²","30
                        Yaşında","3. Kat","İstinye Sahile Ve Caddeye Yakın 3+1 Ayrı Mutfak Merkezi Konum","İstanbul / Sarıyer / İstinye Mah.","https://www.hepsiemlak.com/emlak-ofisi/homeproperty-gayrimenkul-emlak-danismanligi-153061","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Homeproperty Gayrimenkul Emlak Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sebahaddin
          Ölmez"
"https://www.hepsiemlak.com/istanbul-beykoz-dereseki-kiralik/daire/0-45529696","29","18.000","18-01-2026","Kiralık Daire","2 +
                          1","100 m²","50
                        Yaşında","1. Kat","2+1 Çift Balkonlu Daire","İstanbul / Beykoz / Dereseki Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-mimaroba-kiralik/daire/0-45183347","22","37.500","16-01-2026","Kiralık Daire","3 +
                          1","150 m²","18
                        Yaşında","5. Kat","145 M2 3+1  Deniz Manzaralı Temiz Ev","İstanbul / Büyükçekmece / Mimaroba Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/0-45166356","32","18.999","05-03-2026","Kiralık Daire","3 +
                          1","40 m²","25
                        Yaşında","1. Kat","Paylaşımlı Ev Ful Eşyalı Oda Herşey Dahil Metronun Dibinde","İstanbul / Kağıthane / Seyrantepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
